id,round,pullback_score,extracted_target,extracted_source,gold_domains,concepts_matched,n_gold_concepts,coverage,stop_reason,image_path
192,1,1.009,lost love,decaying garden,heart | garden in autumn,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k1/192.png
192,2,2.636,romantic love,intertwined trees,heart | garden in autumn,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/192.png
192,3,4.157,love,intertwined trees,heart | garden in autumn,0,2,0.714,in_progress,visual_reasoning/experiment_1/images/k3/192.png
192,4,2.697,human heart,ancient ruin,heart | garden in autumn,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k4/192.png
192,5,1.554,love,candle,heart | garden in autumn,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k5/192.png
192,6,1.807,love,candle flame,heart | garden in autumn,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k6/192.png
192,7,6.102,broken heart,decaying tree,heart | garden in autumn,1,2,0.857,in_progress,visual_reasoning/experiment_1/images/k7/192.png
192,8,3.645,heartache,fire burning in fallen leaves,heart | garden in autumn,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k8/192.png
192,9,2.124,heartbreak,barren forest,heart | garden in autumn,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k9/192.png
192,10,2.197,emotional neglect,dead garden,heart | garden in autumn,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k10/192.png
193,1,2.246,emotional volatility,roller coaster,jaws | rollercoaster,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k1/193.png
193,2,1.361,human jaw,mechanical machine,jaws | rollercoaster,0,2,0.143,flattened,visual_reasoning/experiment_1/images/k2/193.png
193,3,1.539,emotional turmoil,roller coaster,jaws | rollercoaster,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k3/193.png
193,4,2.679,fear,roller coaster,jaws | rollercoaster,1,2,0.429,flattened,visual_reasoning/experiment_1/images/k4/193.png
193,5,2.855,roller coaster ride,monster's mouth,jaws | rollercoaster,1,2,0.429,flattened,visual_reasoning/experiment_1/images/k5/193.png
193,6,3.943,roller coaster ride,monster devouring prey,jaws | rollercoaster,1,2,0.571,flattened,visual_reasoning/experiment_1/images/k6/193.png
193,7,2.169,roller coaster ride,giant mouth,jaws | rollercoaster,1,2,0.25,flattened,visual_reasoning/experiment_1/images/k7/193.png
193,8,2.431,roller coaster ride,shark attack,jaws | rollercoaster,1,2,0.429,flattened,visual_reasoning/experiment_1/images/k8/193.png
193,9,2.435,roller coaster,predatory jaws,jaws | rollercoaster,2,2,0.286,flattened,visual_reasoning/experiment_1/images/k9/193.png
194,1,2.36,pursuit of illusory goals,desert mirage,mind | desert,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k1/194.png
194,2,3.272,intellectual pursuit,desert exploration,mind | desert,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/194.png
194,3,1.899,human mind,desert landscape,mind | desert,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k3/194.png
194,4,7.449,cognitive exploration,brain landscape,mind | desert,0,2,0.875,in_progress,visual_reasoning/experiment_1/images/k4/194.png
194,5,2.421,mental breakdown,cracked desert with lightning,mind | desert,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k5/194.png
194,6,3.259,mental exhaustion,cracked desert,mind | desert,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k6/194.png
194,7,3.63,mental trauma,cracked earth,mind | desert,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k7/194.png
194,8,1.666,psychological trauma,cracked burning brain,mind | desert,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k8/194.png
194,9,1.994,war trauma,cracked burning earth,mind | desert,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k9/194.png
194,10,4.214,mental exhaustion,cracked desert,mind | desert,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k10/194.png
195,1,2.679,speech,clockwork mechanism,mouth | music box,0,2,0.429,max_rounds,visual_reasoning/experiment_1/images/k1/195.png
195,2,2.894,human voice,music box,mouth | music box,1,2,0.429,max_rounds,visual_reasoning/experiment_1/images/k2/195.png
195,3,1.759,human voice,music box,mouth | music box,1,2,0.286,max_rounds,visual_reasoning/experiment_1/images/k3/195.png
195,4,2.107,human voice,music box mechanism,mouth | music box,1,2,0.429,max_rounds,visual_reasoning/experiment_1/images/k4/195.png
195,5,3.664,human voice,music box,mouth | music box,1,2,0.571,max_rounds,visual_reasoning/experiment_1/images/k5/195.png
195,6,4.627,human voice,music box,mouth | music box,1,2,0.571,max_rounds,visual_reasoning/experiment_1/images/k6/195.png
195,7,2.759,singing,mechanical machine,mouth | music box,0,2,0.429,max_rounds,visual_reasoning/experiment_1/images/k7/195.png
195,8,4.862,human voice,music box,mouth | music box,1,2,0.571,max_rounds,visual_reasoning/experiment_1/images/k8/195.png
195,9,3.487,singing,music box mechanism,mouth | music box,1,2,0.429,max_rounds,visual_reasoning/experiment_1/images/k9/195.png
195,10,1.393,freedom of expression,zipper,mouth | music box,0,2,0.286,max_rounds,visual_reasoning/experiment_1/images/k10/195.png
198,1,3.439,vulnerability,injured bird,soul | bird with broken wings,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k1/198.png
198,2,2.957,hope,guardian protecting vulnerable creature,soul | bird with broken wings,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/198.png
198,3,2.632,human soul,caged bird,soul | bird with broken wings,2,2,0.571,in_progress,visual_reasoning/experiment_1/images/k3/198.png
198,4,2.284,inner self,captive bird,soul | bird with broken wings,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k4/198.png
198,5,3.687,resilience,phoenix,soul | bird with broken wings,0,2,0.5,in_progress,visual_reasoning/experiment_1/images/k5/198.png
198,6,1.747,despair,dead bird,soul | bird with broken wings,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k6/198.png
198,7,1.521,inner suffering,dark bird consuming light,soul | bird with broken wings,0,2,0.333,in_progress,visual_reasoning/experiment_1/images/k7/198.png
198,8,3.107,grief,decay,soul | bird with broken wings,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k8/198.png
198,9,1.102,soul,caged bird,soul | bird with broken wings,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k9/198.png
198,10,2.009,emotional liberation,bird breaking free from storm,soul | bird with broken wings,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k10/198.png
199,1,0.0,transition,none,night | crawling toddler,0,2,0.0,in_progress,visual_reasoning/experiment_1/images/k1/199.png
199,2,1.71,childhood potential,galaxy,night | crawling toddler,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k2/199.png
199,3,1.468,childhood potential,cosmos,night | crawling toddler,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k3/199.png
199,4,1.205,childhood,cosmos,night | crawling toddler,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k4/199.png
199,5,0.979,childhood curiosity,cosmos,night | crawling toddler,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k5/199.png
199,6,2.689,childhood wonder,cosmos,night | crawling toddler,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k6/199.png
199,7,1.325,childhood wonder,cosmos,night | crawling toddler,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k7/199.png
199,8,2.837,childhood imagination,night sky,night | crawling toddler,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k8/199.png
199,9,1.018,childhood wonder,cosmos,night | crawling toddler,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k9/199.png
199,10,4.736,childhood,cosmic journey,night | crawling toddler,0,2,0.714,in_progress,visual_reasoning/experiment_1/images/k10/199.png
200,1,0.0,board game,none,love | board game,1,2,0.0,in_progress,visual_reasoning/experiment_1/images/k1/200.png
200,2,2.351,romantic love,board game,love | board game,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/200.png
200,3,2.705,romantic love,board game,love | board game,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k3/200.png
200,4,2.342,romantic love,board game,love | board game,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k4/200.png
200,5,2.783,romantic relationship,board game,love | board game,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k5/200.png
200,6,1.491,romantic love,flame,love | board game,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k6/200.png
200,7,3.011,romantic relationship,board game,love | board game,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k7/200.png
200,8,2.097,romantic relationship,board game,love | board game,1,2,0.375,in_progress,visual_reasoning/experiment_1/images/k8/200.png
200,9,2.018,romantic love,board game,love | board game,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k9/200.png
200,10,2.143,romantic love,board game,love | board game,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k10/200.png
201,1,4.57,dance,cosmic fire,blazing sun | ballroom dancer,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k1/201.png
201,2,0.978,feminine power,sun,blazing sun | ballroom dancer,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k2/201.png
201,3,1.67,passionate dance,sun,blazing sun | ballroom dancer,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k3/201.png
201,4,3.452,joy,sun,blazing sun | ballroom dancer,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k4/201.png
201,5,3.228,joy,dancing sun,blazing sun | ballroom dancer,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k5/201.png
201,6,3.987,captivating performance,fire,blazing sun | ballroom dancer,0,2,0.5,in_progress,visual_reasoning/experiment_1/images/k6/201.png
201,7,1.944,passionate performance,fire,blazing sun | ballroom dancer,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k7/201.png
201,8,2.985,artistic passion,fire,blazing sun | ballroom dancer,0,2,0.375,in_progress,visual_reasoning/experiment_1/images/k8/201.png
201,9,1.211,passionate dance performance,fire,blazing sun | ballroom dancer,0,2,0.125,in_progress,visual_reasoning/experiment_1/images/k9/201.png
201,10,0.934,charisma,fire,blazing sun | ballroom dancer,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k10/201.png
202,1,1.816,planet earth,roasted meat,earth | sunday roast,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k1/202.png
202,2,1.909,earth,roasted meal,earth | sunday roast,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k2/202.png
202,3,1.142,earth's destruction,roast dinner,earth | sunday roast,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k3/202.png
202,4,2.377,earth's destruction,roast dinner,earth | sunday roast,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k4/202.png
202,5,3.247,climate change,roast dinner,earth | sunday roast,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k5/202.png
202,6,1.939,climate change,roast dinner,earth | sunday roast,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k6/202.png
202,7,2.482,exploitation of earth's resources,roast dinner,earth | sunday roast,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k7/202.png
202,8,0.928,environmental destruction,roast dinner,earth | sunday roast,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k8/202.png
202,9,2.164,environmental destruction,roast dinner,earth | sunday roast,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k9/202.png
202,10,2.504,environmental destruction,roast dinner,earth | sunday roast,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k10/202.png
203,1,1.119,nature,mother,earth | mother,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k1/203.png
203,2,3.278,mother nature,nurturing mother,earth | mother,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k2/203.png
203,3,1.032,nature,mother goddess,earth | mother,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k3/203.png
203,4,1.639,mother nature,nurturing mother,earth | mother,1,2,0.25,in_progress,visual_reasoning/experiment_1/images/k4/203.png
203,5,1.203,nature,mother,earth | mother,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k5/203.png
203,6,1.484,nature,mother goddess,earth | mother,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k6/203.png
203,7,0.412,earth,nurturing mother,earth | mother,2,2,0.143,in_progress,visual_reasoning/experiment_1/images/k7/203.png
203,8,0.0,earth,mother,earth | mother,2,2,0.0,in_progress,visual_reasoning/experiment_1/images/k8/203.png
203,9,1.503,nature,mother,earth | mother,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k9/203.png
203,10,1.424,earth,human body,earth | mother,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k10/203.png
204,1,2.421,dreams,crystal castle,mind | glass fortress,1,2,0.286,max_rounds,visual_reasoning/experiment_1/images/k1/204.png
204,2,3.376,human mind,architectural palace,mind | glass fortress,1,2,0.429,max_rounds,visual_reasoning/experiment_1/images/k2/204.png
204,3,3.498,human mind,castle fortress,mind | glass fortress,2,2,0.5,max_rounds,visual_reasoning/experiment_1/images/k3/204.png
204,4,1.031,human mind,cosmos,mind | glass fortress,1,2,0.125,max_rounds,visual_reasoning/experiment_1/images/k4/204.png
204,5,3.299,human mind,universe,mind | glass fortress,1,2,0.571,max_rounds,visual_reasoning/experiment_1/images/k5/204.png
204,6,3.868,human consciousness,cosmic illuminated structure,mind | glass fortress,0,2,0.571,max_rounds,visual_reasoning/experiment_1/images/k6/204.png
204,7,4.163,mind,fortress,mind | glass fortress,2,2,0.571,max_rounds,visual_reasoning/experiment_1/images/k7/204.png
204,8,3.528,mind,fortified castle,mind | glass fortress,2,2,0.571,max_rounds,visual_reasoning/experiment_1/images/k8/204.png
204,9,3.014,enlightened mind,cosmos,mind | glass fortress,1,2,0.429,max_rounds,visual_reasoning/experiment_1/images/k9/204.png
204,10,5.048,mind,clockwork machine,mind | glass fortress,1,2,0.556,max_rounds,visual_reasoning/experiment_1/images/k10/204.png
205,1,0.0,tranquility,none,moon | smile,0,2,0.0,in_progress,visual_reasoning/experiment_1/images/k1/205.png
205,2,0.947,smile,crescent moon,moon | smile,2,2,0.167,in_progress,visual_reasoning/experiment_1/images/k2/205.png
205,3,2.097,happiness,crescent moon,moon | smile,2,2,0.5,in_progress,visual_reasoning/experiment_1/images/k3/205.png
205,4,1.713,happiness,crescent moon,moon | smile,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k4/205.png
205,5,1.475,divine illumination,radiant crescent moon,moon | smile,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k5/205.png
205,6,3.377,happiness,crescent moon,moon | smile,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k6/205.png
205,7,1.922,happiness,crescent moon,moon | smile,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k7/205.png
205,8,1.429,happiness,celestial light,moon | smile,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k8/205.png
205,9,2.843,inner spiritual power,cosmic energy,moon | smile,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k9/205.png
205,10,1.37,happiness,smiling moon,moon | smile,2,2,0.333,in_progress,visual_reasoning/experiment_1/images/k10/205.png
206,1,4.464,failure,shipwreck,ocean | grave,0,2,0.667,in_progress,visual_reasoning/experiment_1/images/k1/206.png
206,2,3.787,climate change,flooded graveyard,ocean | grave,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k2/206.png
206,3,3.187,environmental destruction,graveyard submerged in rising seas,ocean | grave,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k3/206.png
206,4,1.996,environmental destruction,apocalyptic flood,ocean | grave,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k4/206.png
206,5,2.893,environmental destruction,death and burial,ocean | grave,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k5/206.png
206,6,1.432,environmental destruction,burial,ocean | grave,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k6/206.png
206,7,3.878,environmental destruction,drowning grave,ocean | grave,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k7/206.png
206,8,3.756,environmental destruction,gravestone submerged in rising seas,ocean | grave,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k8/206.png
206,9,1.14,environmental destruction,gravestone,ocean | grave,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k9/206.png
206,10,3.848,industrial pollution,flooded graveyard,ocean | grave,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k10/206.png
207,1,1.376,global environmental crisis,sinking ship,planet | sinking ship,1,2,0.143,flattened,visual_reasoning/experiment_1/images/k1/207.png
207,2,2.911,global crisis,burning earth,planet | sinking ship,0,2,0.571,flattened,visual_reasoning/experiment_1/images/k2/207.png
207,3,2.075,global crisis,sinking ship,planet | sinking ship,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k3/207.png
207,4,3.388,global crisis,shipwreck,planet | sinking ship,0,2,0.571,flattened,visual_reasoning/experiment_1/images/k4/207.png
207,5,3.871,global crisis,ship in storm,planet | sinking ship,0,2,0.571,flattened,visual_reasoning/experiment_1/images/k5/207.png
207,6,2.906,global crisis,ship in storm,planet | sinking ship,0,2,0.571,flattened,visual_reasoning/experiment_1/images/k6/207.png
207,7,2.728,environmental crisis,structural collapse under flooding,planet | sinking ship,0,2,0.429,flattened,visual_reasoning/experiment_1/images/k7/207.png
207,8,2.866,global civilization,ship in a storm,planet | sinking ship,0,2,0.429,flattened,visual_reasoning/experiment_1/images/k8/207.png
207,9,2.902,global crisis,sinking ship,planet | sinking ship,1,2,0.429,flattened,visual_reasoning/experiment_1/images/k9/207.png
208,1,1.148,snow landscape,quilted blanket,snow | soft bed,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k1/208.png
208,2,2.478,sleep,snow,snow | soft bed,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/208.png
208,3,1.588,sleep,snow,snow | soft bed,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k3/208.png
208,4,1.738,peaceful sleep,snow blanket,snow | soft bed,1,2,0.333,in_progress,visual_reasoning/experiment_1/images/k4/208.png
208,5,2.831,sleep,clouds,snow | soft bed,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k5/208.png
208,6,1.797,dreaming,winter wonderland,snow | soft bed,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k6/208.png
208,7,2.67,childhood dreams,winter wonderland,snow | soft bed,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k7/208.png
208,8,2.728,childhood dreams,sledding adventure,snow | soft bed,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k8/208.png
208,9,2.446,childhood dreams,winter wonderland,snow | soft bed,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k9/208.png
208,10,1.984,childhood dreams,snow globe,snow | soft bed,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k10/208.png
209,1,1.026,sacrifice,celestial stag,sun | wounded deer,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k1/209.png
209,2,1.28,ecological destruction,nuclear explosion,sun | wounded deer,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k2/209.png
209,3,2.945,ecological destruction,dying stag,sun | wounded deer,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k3/209.png
209,4,1.903,ecological collapse,dying stag,sun | wounded deer,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k4/209.png
209,5,1.805,environmental destruction,dying deer,sun | wounded deer,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k5/209.png
209,6,4.582,ecological destruction,wildfire,sun | wounded deer,0,2,0.571,in_progress,visual_reasoning/experiment_1/images/k6/209.png
209,7,1.742,destruction of nature,wounded golden stag,sun | wounded deer,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k7/209.png
209,8,3.46,apocalypse,wounded stag,sun | wounded deer,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k8/209.png
209,9,2.539,ecological destruction,wounded divine stag,sun | wounded deer,1,2,0.5,in_progress,visual_reasoning/experiment_1/images/k9/209.png
209,10,2.336,emotional suffering,wounded deer fleeing wildfire,sun | wounded deer,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k10/209.png
210,1,2.822,world creation,painting,world | paintbrush,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k1/210.png
210,2,1.709,cosmic creation,painting,world | paintbrush,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k2/210.png
210,3,3.012,world creation,painting,world | paintbrush,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k3/210.png
210,4,2.808,divine creation,painting,world | paintbrush,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k4/210.png
210,5,1.414,world,paintbrush,world | paintbrush,2,2,0.286,in_progress,visual_reasoning/experiment_1/images/k5/210.png
210,6,2.64,cosmic creation,painting,world | paintbrush,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k6/210.png
210,7,5.072,cosmic creation,painting,world | paintbrush,1,2,0.714,in_progress,visual_reasoning/experiment_1/images/k7/210.png
210,8,3.294,human creativity,painting the universe,world | paintbrush,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k8/210.png
210,9,2.591,imagination,painting,world | paintbrush,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k9/210.png
210,10,4.464,human creativity,globe,world | paintbrush,0,2,0.714,in_progress,visual_reasoning/experiment_1/images/k10/210.png
211,1,1.918,life,theater stage,world | stage,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k1/211.png
211,2,3.604,human life,theatrical stage,world | stage,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k2/211.png
211,3,2.108,human history,hourglass,world | stage,0,2,0.286,in_progress,visual_reasoning/experiment_1/images/k3/211.png
211,4,0.959,history of warfare,theatrical performance,world | stage,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k4/211.png
211,5,1.644,war throughout history,theater,world | stage,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k5/211.png
211,6,0.98,war through history,theatrical performance,world | stage,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k6/211.png
211,7,1.132,history of warfare,warriors from different eras clashing,world | stage,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k7/211.png
211,8,1.787,history of warfare,theatrical performance,world | stage,1,2,0.25,in_progress,visual_reasoning/experiment_1/images/k8/211.png
211,9,2.556,war,theatrical performance,world | stage,1,2,0.25,in_progress,visual_reasoning/experiment_1/images/k9/211.png
211,10,1.328,war,theater,world | stage,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k10/211.png
212,1,2.59,opportunism,vulture,thought | vulture,1,2,0.5,in_progress,visual_reasoning/experiment_1/images/k1/212.png
212,2,1.433,cognitive decline,predatory bird,thought | vulture,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k2/212.png
212,3,1.063,memory loss,vulture,thought | vulture,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k3/212.png
212,4,2.159,memory loss,vulture,thought | vulture,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k4/212.png
212,5,1.508,memory loss,vulture preying on mind,thought | vulture,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k5/212.png
212,6,3.494,memory loss,vulture consuming prey,thought | vulture,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k6/212.png
212,7,1.226,memory loss,vulture,thought | vulture,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k7/212.png
212,8,1.963,creative block,vulture,thought | vulture,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k8/212.png
212,9,1.879,mental self-destruction,vulture preying on brain,thought | vulture,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k9/212.png
212,10,4.07,destructive thoughts,vulture,thought | vulture,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k10/212.png
213,1,1.192,missed opportunity,missing a bus,time | bus,1,2,0.143,in_progress,visual_reasoning/experiment_1/images/k1/213.png
213,2,2.806,opportunity,departing bus,time | bus,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/213.png
213,3,3.65,time running out,departing bus,time | bus,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k3/213.png
213,4,1.578,missed opportunity,departing bus,time | bus,1,2,0.333,in_progress,visual_reasoning/experiment_1/images/k4/213.png
213,5,3.289,opportunity,departing bus,time | bus,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k5/213.png
213,6,4.414,missed opportunity,missing a bus,time | bus,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k6/213.png
213,7,4.289,missed opportunity,departing bus,time | bus,1,2,0.571,in_progress,visual_reasoning/experiment_1/images/k7/213.png
213,8,3.539,time,departing bus,time | bus,2,2,0.571,in_progress,visual_reasoning/experiment_1/images/k8/213.png
213,9,3.159,missed opportunity,missing a bus,time | bus,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k9/213.png
213,10,3.286,missed opportunity,missing a bus,time | bus,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k10/213.png
214,1,2.814,mortality,grim reaper,time | thief,0,2,0.429,in_progress,visual_reasoning/experiment_1/images/k1/214.png
214,2,2.0,passage of time,thief,time | thief,2,2,0.429,in_progress,visual_reasoning/experiment_1/images/k2/214.png
214,3,1.457,human mortality,hourglass,time | thief,0,2,0.25,in_progress,visual_reasoning/experiment_1/images/k3/214.png
214,4,1.144,human aging,grim reaper,time | thief,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k4/214.png
214,5,1.707,aging,time as reaper,time | thief,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k5/214.png
214,6,1.036,human aging,grim reaper of time,time | thief,0,2,0.143,in_progress,visual_reasoning/experiment_1/images/k6/214.png
214,7,1.692,mortality,theft,time | thief,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k7/214.png
214,8,2.613,passage of time,grim reaper,time | thief,1,2,0.429,in_progress,visual_reasoning/experiment_1/images/k8/214.png
214,9,1.448,aging,theft,time | thief,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k9/214.png
214,10,2.018,mortality,time thief,time | thief,1,2,0.286,in_progress,visual_reasoning/experiment_1/images/k10/214.png
215,1,2.197,love,cherry blossom,true love | plum blossoms in bloom,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k1/215.png
215,2,2.296,romantic love,cherry blossom,true love | plum blossoms in bloom,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k2/215.png
215,3,1.936,romantic love,cherry blossom,true love | plum blossoms in bloom,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k3/215.png
215,4,1.049,romantic love,cherry blossom,true love | plum blossoms in bloom,1,2,0.143,flattened,visual_reasoning/experiment_1/images/k4/215.png
215,5,2.176,romantic love,cherry blossom,true love | plum blossoms in bloom,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k5/215.png
215,6,1.195,romantic love,blossoming tree,true love | plum blossoms in bloom,2,2,0.143,flattened,visual_reasoning/experiment_1/images/k6/215.png
215,7,1.599,romantic love,magic spark,true love | plum blossoms in bloom,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k7/215.png
215,8,1.63,romantic love,cherry blossoms,true love | plum blossoms in bloom,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k8/215.png
216,1,1.897,deadly winter,death,winter | bony crone,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k1/216.png
216,2,2.924,death,winter storm,winter | bony crone,1,2,0.429,flattened,visual_reasoning/experiment_1/images/k2/216.png
216,3,1.657,winter storm,frost demon,winter | bony crone,1,2,0.286,flattened,visual_reasoning/experiment_1/images/k3/216.png
216,4,3.622,blizzard,attacking monster,winter | bony crone,0,2,0.571,flattened,visual_reasoning/experiment_1/images/k4/216.png
216,5,3.193,blizzard,monstrous predator,winter | bony crone,0,2,0.429,flattened,visual_reasoning/experiment_1/images/k5/216.png
